price,carat,clarity,cut,color,depth,table,x,y,z,date
4418,1.15,SI2,Very Good,H,61.4,58,6.7,6.75,4.13,2014-07-04
6397,1.36,SI2,Good,E,58,64,7.26,7.19,4.19,2014-07-04
1574,0.54,SI1,Ideal,G,59.6,59,5.34,5.3,3.17,2014-07-04
11985,2.15,SI2,Premium,G,61.2,58,8.42,8.3,5.1,2014-07-04
5058,1,SI1,Very Good,F,61.8,58,6.37,6.44,3.96,2014-07-04
490,0.25,VVS1,Good,F,59.1,60,4.1,4.12,2.43,2014-07-04
1122,0.31,IF,Premium,F,61.6,58,4.37,4.33,2.68,2014-07-04
12576,1.27,VVS2,Ideal,F,62.2,54,6.92,6.95,4.31,2014-07-04
4304,0.9,SI1,Premium,D,62.7,58,6.15,6.09,3.84,2014-07-04
601,0.3,VS2,Ideal,F,62.3,53.5,4.27,4.32,2.68,2014-07-04
6175,1.49,I1,Ideal,F,62.6,54,7.31,7.28,4.57,2014-07-04
4771,1.01,SI1,Premium,H,60.7,58,6.49,6.45,3.93,2014-07-04
487,0.3,SI1,Ideal,G,61.8,56,4.31,4.34,2.67,2014-07-04
891,0.31,IF,Ideal,G,61,56,4.38,4.41,2.68,2014-07-04
13555,1.63,VS2,Very Good,E,61.8,58,7.49,7.57,4.65,2014-07-04
6532,2,I1,Fair,F,66.1,57,7.84,7.7,5.14,2014-07-04
3400,0.9,SI1,Good,E,64.3,62,6,6.07,3.88,2014-07-04
669,0.35,SI1,Ideal,G,61.3,56,4.56,4.54,2.79,2014-07-04
8223,1.4,SI1,Premium,H,62.2,58,7.16,7.12,4.44,2014-07-04
1249,0.49,VS2,Fair,D,57.5,68,5.18,5.11,2.96,2014-07-04
734,0.4,VS1,Good,J,64,56,4.69,4.66,2.99,2014-07-04
2368,0.71,SI1,Ideal,H,61.3,58,5.73,5.78,3.53,2014-07-04
3075,0.72,VS2,Very Good,D,61.8,58,5.73,5.76,3.55,2014-07-04
679,0.39,VS2,Very Good,I,60.1,57,4.74,4.77,2.86,2014-07-04
6606,1.01,VS2,Premium,E,62.5,58,6.44,6.4,4.01,2014-07-04
554,0.26,VVS2,Very Good,E,59.9,58,4.15,4.23,2.51,2014-07-04
7276,1.05,VS1,Very Good,F,60.2,58,6.62,6.74,4.02,2014-07-04
6776,1.1,VS2,Very Good,E,61.9,55,6.61,6.67,4.11,2014-07-04
13355,1.51,VS2,Ideal,G,62,56,7.35,7.32,4.55,2014-07-04
873,0.36,VVS2,Ideal,E,62.1,56,4.53,4.58,2.83,2014-07-04
2787,0.72,VS2,Very Good,F,63.6,58,5.66,5.69,3.61,2014-07-04
1813,0.53,VS1,Ideal,D,61.5,55,5.19,5.22,3.2,2014-07-04
994,0.41,VVS1,Premium,J,62.2,59,4.75,4.71,2.94,2014-07-04
14982,1.51,VVS2,Ideal,G,61.8,57,7.31,7.36,4.53,2014-07-04
700,0.38,VS1,Ideal,I,62,54,4.67,4.72,2.91,2014-07-04
2583,0.7,SI2,Good,D,58.2,63,5.78,5.83,3.38,2014-07-04
493,0.37,SI2,Very Good,E,61.6,56,4.61,4.65,2.85,2014-07-04
16789,2.37,VS2,Ideal,J,62.2,57,8.58,8.52,5.32,2014-07-04
11775,1.7,VVS2,Premium,I,62.1,59,7.6,7.53,4.7,2014-07-04
4466,1,SI1,Good,G,62.5,62,6.32,6.36,3.96,2014-07-04
887,0.35,VVS1,Ideal,G,61.2,56,4.55,4.57,2.79,2014-07-04
2066,0.7,SI1,Very Good,H,60.9,62,5.67,5.72,3.47,2014-07-04
734,0.31,VS1,Ideal,E,60.4,57,4.37,4.4,2.65,2014-07-04
876,0.41,SI1,Premium,H,60.9,60,4.83,4.79,2.93,2014-07-04
1274,0.44,VVS2,Ideal,E,61.8,56,4.88,4.93,3.03,2014-07-04
3421,0.71,SI1,Ideal,F,61.2,55,5.76,5.8,3.54,2014-07-04
478,0.24,VVS1,Very Good,D,59.2,59,4.04,4.1,2.41,2014-07-04
767,0.35,VS2,Very Good,E,62.1,59,4.46,4.49,2.78,2014-07-04
5560,1.01,VS2,Good,F,63.1,56,6.28,6.37,3.99,2014-07-04
3950,1.14,I1,Premium,D,61.8,59,6.62,6.74,4.13,2014-07-04
844,0.3,VS2,Ideal,E,62.2,56,4.3,4.28,2.67,2014-07-04
865,0.31,VVS1,Ideal,E,61.4,55,4.35,4.38,2.68,2014-07-04
7239,1.52,SI1,Very Good,J,62.3,57,7.32,7.38,4.58,2014-07-04
933,0.3,VVS1,Ideal,D,61.8,55,4.33,4.35,2.68,2014-07-04
4395,1.09,SI2,Premium,H,61.2,62,6.63,6.58,4.04,2014-07-04
1819,0.57,VS2,Ideal,E,61.6,56,5.38,5.34,3.3,2014-07-04
8467,1.4,VVS2,Premium,I,62,58,7.22,7.16,4.46,2014-07-04
4455,0.9,SI1,Premium,G,62.6,57,6.16,6.11,3.84,2014-07-04
1790,0.58,VS2,Ideal,F,62.1,55,5.37,5.33,3.32,2014-07-04
7766,1.51,SI2,Premium,I,62.7,55,7.37,7.28,4.59,2014-07-04
2459,0.74,VS2,Very Good,I,60.9,56,5.83,5.86,3.56,2014-07-04
1618,0.52,VS1,Very Good,G,60.2,57,5.22,5.26,3.15,2014-07-04
419,0.24,VS1,Very Good,F,63,58,3.92,3.95,2.48,2014-07-04
6968,1.01,VVS2,Premium,G,60.9,59,6.59,6.54,4,2014-07-04
1621,0.42,VVS1,Ideal,D,61.6,56,4.82,4.79,2.96,2014-07-04
6061,1.11,VS1,Very Good,H,63.2,57,6.61,6.53,4.15,2014-07-04
687,0.31,VVS2,Ideal,G,62.4,54,4.37,4.38,2.73,2014-07-04
7094,1.38,SI2,Ideal,G,61.4,55,7.2,7.17,4.41,2014-07-04
734,0.31,VS2,Ideal,D,62.1,54,4.33,4.37,2.7,2014-07-04
6210,1.2,VS1,Ideal,I,62.1,56.5,6.8,6.84,4.23,2014-07-16
1125,0.4,VVS2,Ideal,H,62.2,56,4.75,4.7,2.94,2014-07-16
7010,1.05,VS1,Very Good,G,62.3,56,6.45,6.51,4.04,2014-07-16
902,0.42,VS2,Ideal,E,60.9,57,4.85,4.87,2.96,2014-07-16
836,0.41,SI2,Ideal,G,61,57,4.82,4.79,2.93,2014-07-16
680,0.31,VS2,Ideal,E,61.9,55,4.36,4.39,2.71,2014-07-16
2701,0.7,VVS2,Ideal,F,61.9,55,5.72,5.68,3.53,2014-07-16
3732,1.01,SI2,Ideal,J,61.6,55,6.45,6.5,3.99,2014-07-16
904,0.41,SI1,Premium,E,62.8,58,4.77,4.72,2.98,2014-07-16
1703,0.5,VS2,Very Good,D,59.1,59,5.19,5.24,3.08,2014-07-16
9146,1.05,VVS2,Ideal,E,62.4,56,6.52,6.49,4.06,2014-07-16
802,0.31,VVS2,Ideal,H,62.8,57,4.33,4.3,2.71,2014-07-16
3326,0.9,SI2,Premium,H,59.2,60,6.3,6.24,3.71,2014-07-16
2739,0.71,VVS1,Ideal,H,62,57,5.71,5.75,3.55,2014-07-16
9808,1.07,VVS1,Very Good,F,60.2,58,6.57,6.65,3.98,2014-07-16
1619,0.51,SI1,Ideal,D,62.6,57,5.11,5.08,3.19,2014-07-16
878,0.3,VVS2,Ideal,G,61.5,56,4.34,4.31,2.66,2014-07-16
4234,0.9,VS2,Premium,F,58.7,59,6.34,6.3,3.71,2014-07-16
942,0.31,VS2,Ideal,D,62,55,4.38,4.36,2.71,2014-07-16
2832,0.71,VS1,Premium,F,62.2,58,5.72,5.66,3.54,2014-07-16
2839,0.7,VS1,Ideal,G,61.3,57,5.71,5.74,3.51,2014-07-16
1599,0.51,VS1,Ideal,G,62.2,55,5.13,5.16,3.2,2014-07-16
6038,1.51,I1,Premium,H,61.9,58,7.39,7.34,4.56,2014-07-16
3205,0.71,IF,Fair,F,58.7,62,5.87,5.81,3.43,2014-07-16
3871,0.96,SI2,Premium,H,59.2,61,6.42,6.36,3.78,2014-07-16
9260,1.18,VVS1,Ideal,G,61.1,57,6.84,6.78,4.16,2014-07-16
4484,1.04,SI2,Ideal,H,60.7,57,6.51,6.43,3.93,2014-07-16
4903,1.06,SI2,Premium,D,61.6,61,6.59,6.53,4.04,2014-07-16
1056,0.43,VVS2,Ideal,G,61.4,55,4.83,4.88,2.98,2014-07-16
1779,0.62,SI1,Ideal,E,62.4,53,5.47,5.5,3.42,2014-07-16
1979,0.7,SI1,Very Good,J,61.7,57,5.65,5.69,3.5,2014-07-16
18193,2.05,SI1,Ideal,E,62.4,57,8.17,8.09,5.08,2014-07-16
905,0.43,VS2,Very Good,F,61.1,57,4.86,4.9,2.98,2014-07-16
628,0.39,SI1,Ideal,E,61.1,55,4.74,4.75,2.9,2014-07-16
552,0.24,VVS2,Very Good,E,60.3,58,4.03,4.06,2.44,2014-07-16
8205,1.53,VS1,Premium,J,62.8,59,7.34,7.31,4.6,2014-07-16
7625,1.08,VS2,Ideal,F,62.5,57,6.52,6.57,4.09,2014-07-16
4128,1.07,SI2,Ideal,F,61.2,57,6.62,6.59,4.04,2014-07-16
686,0.34,VS2,Premium,F,59.2,60,4.56,4.6,2.71,2014-07-16
3246,0.9,SI2,Premium,G,61.1,58,6.22,6.18,3.79,2014-07-16
7553,1.51,VS2,Premium,J,59.6,60,7.58,7.48,4.49,2014-07-16
8408,1.12,VVS1,Very Good,G,60.9,57,6.67,6.72,4.08,2014-07-16
5002,1.07,SI1,Ideal,I,61.7,56.1,6.57,6.59,4.06,2014-07-16
3075,0.72,VVS1,Ideal,H,62.2,57,5.72,5.75,3.57,2014-07-16
3444,1.03,I1,Premium,F,62.3,59,6.42,6.46,4.01,2014-07-16
596,0.34,VS2,Ideal,G,62.2,57,4.44,4.47,2.77,2014-07-16
4798,1.02,VS1,Ideal,I,60.2,57,6.56,6.49,3.93,2014-07-16
1978,0.66,VS1,Good,H,59.8,60.9,5.62,5.68,3.38,2014-07-16
2572,0.71,VVS1,Premium,I,62,58,5.7,5.65,3.52,2014-07-16
6189,1.21,VS2,Very Good,H,62.9,57,6.75,6.8,4.26,2014-07-16
7393,0.9,VS1,Ideal,D,61.9,59,6.14,6.17,3.81,2014-07-16
612,0.4,SI1,Ideal,J,61.4,55,4.75,4.8,2.93,2014-07-16
742,0.3,VS1,Very Good,D,62.1,58,4.25,4.29,2.65,2014-07-16
649,0.37,SI1,Very Good,E,60.6,54,4.63,4.68,2.82,2014-07-16
7154,1.05,VS2,Premium,F,62.6,58,6.5,6.47,4.06,2014-07-16
715,0.32,SI1,Ideal,D,61.5,56,4.41,4.44,2.72,2014-07-16
802,0.31,VS1,Premium,G,62.8,58,4.3,4.27,2.69,2014-07-16
4157,0.74,VVS2,Ideal,F,61.7,57,5.79,5.84,3.59,2014-07-16
3142,0.7,VS2,Ideal,E,61.9,56,5.69,5.72,3.53,2014-07-16
12696,1.72,SI1,Premium,H,62.4,62,7.63,7.52,4.73,2014-07-16
5387,1.3,VS2,Ideal,H,62.9,56,7,6.96,4.39,2014-07-16
4140,1.01,SI2,Good,F,64.9,60,6.2,6.25,4.04,2014-07-16
2683,0.73,SI2,Ideal,D,62.4,56,5.74,5.77,3.59,2014-07-16
13853,1.5,VS2,Premium,F,60.9,60,7.42,7.35,4.5,2014-07-16
3669,0.91,VS1,Premium,I,61.9,57,6.24,6.19,3.85,2014-07-16
560,0.25,VVS2,Very Good,E,62,56,4.05,4.08,2.52,2014-07-16
789,0.31,VVS1,Ideal,G,61.9,55,4.38,4.41,2.72,2014-07-16
816,0.31,VVS1,Ideal,G,60.6,57,4.38,4.4,2.66,2014-07-16
2356,0.54,VVS1,Ideal,F,60.8,56,5.28,5.34,3.23,2014-07-16
3765,1.51,I1,Fair,H,65.6,61,7.16,7,4.66,2014-07-16
2975,0.7,VS1,Very Good,F,62.1,57,5.69,5.72,3.54,2014-07-16
5631,1.53,SI2,Ideal,H,59.6,57,7.46,7.38,4.42,2014-07-16
1580,0.56,VS2,Ideal,G,61,57,5.32,5.34,3.25,2014-07-16
1607,0.53,VS2,Ideal,G,62.5,56,5.2,5.17,3.24,2014-07-16
4588,0.9,VS2,Very Good,H,62.3,59,6.13,6.17,3.83,2014-07-16
4784,1.09,SI1,Ideal,H,61.9,56,6.61,6.64,4.1,2014-07-16
1654,0.5,VS2,Premium,F,61.8,58,5.1,5.07,3.14,2014-07-16
929,0.4,VS2,Good,F,62,61.3,4.69,4.72,2.91,2014-07-16
5083,1.2,SI1,Very Good,J,61.8,57.7,6.78,6.91,4.23,2014-07-16
2437,0.7,VS2,Very Good,G,59,60,5.76,5.83,3.42,2014-07-16
732,0.41,SI2,Good,G,63.7,55,4.75,4.7,3.01,2014-07-16
6112,1.07,SI1,Premium,D,60.2,55,6.68,6.64,4.01,2014-07-16
2764,0.71,SI1,Ideal,D,61.9,59,5.69,5.72,3.53,2014-07-16
1868,0.54,VVS2,Ideal,G,62.2,55,5.22,5.27,3.26,2014-07-16
791,0.4,VS2,Very Good,E,63.8,55,4.66,4.71,2.99,2014-07-16
1369,0.58,VVS2,Ideal,I,62,56,5.34,5.38,3.32,2014-07-16
776,0.3,VS2,Ideal,F,61.6,57,4.32,4.28,2.65,2014-07-16
9487,1,VVS2,Very Good,D,61.3,58,6.37,6.42,3.92,2014-07-16
1947,0.71,SI2,Ideal,I,61.6,56,5.72,5.74,3.53,2014-09-09
3160,0.9,SI2,Very Good,H,62.8,57,6.15,6.2,3.88,2014-09-09
992,0.42,SI1,Premium,F,61.8,58,4.84,4.81,2.98,2014-09-09
1859,0.64,SI1,Ideal,E,62.7,57,5.54,5.47,3.45,2014-09-09
7467,1,VVS1,Good,G,58.4,60,6.55,6.61,3.84,2014-09-09
596,0.34,VS1,Ideal,H,62.1,57,4.48,4.51,2.79,2014-09-09
4064,0.9,VS1,Premium,H,63,59,6.13,6.1,3.85,2014-09-09
8201,1.01,VS1,Premium,D,61.8,54,6.44,6.38,3.96,2014-09-09
726,0.36,VS1,Premium,G,62.2,59,4.53,4.57,2.83,2014-09-09
1289,0.52,SI2,Very Good,D,61.7,56,5.14,5.17,3.18,2014-09-09
12268,2.03,SI2,Premium,J,62.7,59,8.02,8.08,5.05,2014-09-09
4508,0.9,VS1,Good,F,63.3,59,6.03,6.07,3.83,2014-09-09
1397,0.4,VVS1,Ideal,E,62.8,57,4.71,4.65,2.94,2014-09-09
1017,0.4,VVS1,Ideal,H,62.2,55,4.7,4.75,2.94,2014-09-09
3231,0.75,VS1,Good,E,63.1,55,5.8,5.83,3.67,2014-09-09
746,0.37,VS2,Premium,F,59.8,59,4.63,4.66,2.78,2014-09-09
631,0.33,SI2,Very Good,D,63.3,53,4.42,4.39,2.79,2014-09-09
2169,0.78,SI1,Ideal,J,61.1,56,5.95,5.97,3.64,2014-09-09
447,0.3,SI2,Good,D,63.4,56,4.26,4.29,2.71,2014-09-09
3678,1.1,I1,Very Good,F,59.8,61,6.65,6.7,3.99,2014-09-09
561,0.32,VS2,Good,G,63.1,57,4.3,4.35,2.73,2014-09-09
5602,1.07,SI2,Ideal,E,61.5,56,6.58,6.61,4.06,2014-09-09
1076,0.41,VS1,Ideal,F,61.3,57,4.79,4.77,2.93,2014-09-09
4077,0.91,VS2,Ideal,E,62.1,55,6.17,6.14,3.82,2014-09-09
472,0.23,VVS1,Very Good,E,61.8,59,3.89,3.91,2.41,2014-09-09
896,0.52,SI1,Ideal,J,61.4,56.4,5.15,5.17,3.17,2014-09-09
1815,0.52,VS1,Premium,G,62.4,59,5.16,5.13,3.21,2014-09-09
7026,2.05,I1,Good,G,56.9,58,8.46,8.3,4.77,2014-09-09
4314,1.07,SI2,Ideal,H,59.2,57,6.7,6.64,3.95,2014-09-09
7314,1.51,SI1,Premium,J,58.4,60,7.58,7.53,4.41,2014-09-09
719,0.41,SI1,Premium,G,60.3,59,4.76,4.79,2.88,2014-09-09
698,0.31,VS2,Premium,G,59,60,4.41,4.37,2.59,2014-09-09
1856,0.55,VS1,Ideal,G,61.5,57,5.28,5.23,3.23,2014-09-09
1155,0.5,SI1,Very Good,E,63.4,58,5.09,5.01,3.2,2014-09-09
4410,1.05,SI2,Ideal,H,61.2,57,6.62,6.55,4.03,2014-09-09
4011,0.9,VVS2,Ideal,I,61.9,55,6.21,6.23,3.85,2014-09-09
605,0.3,VS1,Ideal,G,61.5,56,4.28,4.34,2.65,2014-09-09
18522,2.38,VS1,Premium,H,60.9,59,8.62,8.59,5.24,2014-09-09
7641,1.06,VS2,Ideal,F,61.4,56,6.56,6.61,4.04,2014-09-09
4315,0.9,SI1,Very Good,E,63,56,6.11,6.15,3.86,2014-09-09
707,0.31,VVS2,Very Good,G,62.1,56,4.27,4.33,2.67,2014-09-09
3496,1.02,SI2,Premium,G,61.8,58,6.47,6.4,3.98,2014-09-09
2868,0.72,VS1,Ideal,I,62.4,55,5.72,5.75,3.58,2014-09-09
930,0.41,SI1,Premium,E,61,61,4.77,4.74,2.9,2014-09-09
1954,0.78,SI1,Premium,J,63,60,5.88,5.82,3.66,2014-09-09
1319,0.44,VVS1,Ideal,F,61.5,57,4.9,4.86,3,2014-09-09
1103,0.42,VVS2,Ideal,G,62.6,55,4.78,4.77,2.99,2014-09-09
566,0.38,VS2,Very Good,J,60.5,60,4.64,4.68,2.82,2014-09-09
6190,1.21,SI1,Very Good,G,62.2,60,6.71,6.73,4.18,2014-09-09
2900,0.7,SI1,Very Good,F,61.9,58,5.71,5.72,3.54,2014-09-09
4227,1.02,SI1,Fair,F,61.8,50,6.59,6.51,4.05,2014-09-09
9258,1.51,SI1,Good,G,63.1,56,7.2,7.28,4.57,2014-09-09
645,0.32,VS1,Ideal,G,61.2,57,4.4,4.43,2.7,2014-09-09
1061,0.41,VS2,Premium,G,61.8,58,4.77,4.75,2.94,2014-09-09
11406,1.53,SI1,Very Good,E,63.5,58,7.35,7.29,4.65,2014-09-09
4473,1.03,SI2,Very Good,G,59.2,63,6.55,6.6,3.89,2014-09-09
13298,1.62,SI1,Premium,F,62.6,58,7.53,7.48,4.7,2014-09-09
1836,0.51,VS1,Ideal,F,61.7,54,5.17,5.14,3.18,2014-09-09
4341,0.7,VVS1,Ideal,F,62.4,55,5.65,5.69,3.54,2014-09-09
1814,0.56,SI1,Ideal,D,61.4,57,5.34,5.31,3.27,2014-09-09
756,0.32,SI1,Premium,D,60.4,58,4.47,4.44,2.69,2014-09-09
1035,0.46,VS1,Fair,G,58,66,5.08,5.03,2.93,2014-09-09
854,0.33,VS2,Premium,F,62.2,58,4.44,4.43,2.76,2014-09-09
1094,0.5,SI1,Fair,H,64.9,54,5.01,4.98,3.24,2014-09-09
4645,1.02,SI2,Ideal,E,62,59,6.43,6.4,3.98,2014-09-09
918,0.34,VVS2,Ideal,D,60.1,57,4.54,4.58,2.74,2014-09-09
715,0.35,IF,Ideal,I,61.5,55,4.53,4.57,2.8,2014-09-09
3888,1.01,SI1,Very Good,I,62,54,6.36,6.51,3.99,2014-09-09
959,0.5,SI1,Good,J,59.6,60,5.15,5.18,3.08,2014-09-09
2876,0.73,VS1,Premium,E,62.6,60,5.68,5.75,3.58,2014-09-09
16881,2.01,SI2,Premium,F,61.3,61,8.11,8.01,4.94,2014-09-09
8210,1.51,VS1,Good,I,65.8,57,7.09,7.17,4.69,2014-09-09
4234,0.78,VS1,Very Good,D,60.5,55,6,6.03,3.64,2014-09-09
11489,1.5,SI1,Premium,D,60.5,59,7.44,7.39,4.49,2014-09-09
11500,2.07,VS2,Ideal,J,62.2,56,8.2,8.16,5.09,2014-09-09
14429,1.43,VVS2,Ideal,E,62.4,57,7.25,7.15,4.49,2014-09-09
5778,1.02,SI1,Very Good,D,63.3,60,6.33,6.38,4.02,2014-09-09
566,0.27,IF,Ideal,G,61.6,57,4.18,4.21,2.58,2014-09-09
9529,1.2,VS2,Very Good,E,60.6,56,6.85,6.87,4.16,2014-09-09
1746,0.5,VS1,Premium,G,59.4,60,5.17,5.13,3.06,2014-09-09
10483,1.21,VVS1,Ideal,G,61.4,58,6.85,6.89,4.22,2014-09-09
2879,0.73,SI1,Very Good,F,61.4,56,5.81,5.86,3.58,2014-09-09
4862,1.06,SI1,Ideal,F,61.2,55,6.62,6.57,4.03,2014-09-09
585,0.3,VS1,Very Good,G,62.1,55,4.28,4.31,2.67,2014-09-09
18614,1.49,VVS2,Ideal,F,61.1,58,7.36,7.38,4.5,2014-09-09
7761,1.12,VS1,Premium,F,61.8,59,6.65,6.75,4.14,2014-09-09
432,0.27,VS1,Ideal,I,62.2,54,4.16,4.2,2.6,2014-09-09
668,0.33,VS1,Very Good,I,63.1,56,4.4,4.38,2.77,2014-09-14
2608,0.81,I1,Good,E,64.1,59,5.89,5.85,3.76,2014-09-14
635,0.38,SI1,Premium,D,59.1,58,4.74,4.77,2.81,2014-09-14
2550,0.8,VS2,Ideal,G,60.1,57,6.05,6.02,3.63,2014-09-14
2208,0.71,VS2,Fair,I,64.7,60,5.54,5.46,3.56,2014-09-14
2407,0.7,SI1,Good,E,63.6,62,5.6,5.57,3.55,2014-09-14
10633,1.57,SI1,Ideal,I,62.2,56,7.42,7.47,4.63,2014-09-14
3997,1.03,SI2,Ideal,I,62.2,57,6.5,6.46,4.03,2014-09-14
9784,1.56,SI2,Good,F,57.5,58,7.82,7.67,4.45,2014-09-14
7546,1.21,SI1,Ideal,F,62.3,55.7,6.8,6.85,4.25,2014-09-14
3580,0.71,VVS2,Very Good,E,61.5,61,5.7,5.75,3.52,2014-09-14
743,0.33,SI1,Ideal,E,62.4,56,4.43,4.41,2.76,2014-09-14
1069,0.38,VS1,Premium,E,60.7,59,4.73,4.69,2.86,2014-09-14
1963,0.56,VS2,Ideal,D,62.2,56,5.24,5.28,3.27,2014-09-14
2573,0.72,SI2,Very Good,E,59.9,57,5.85,5.9,3.52,2014-09-14
3572,1.19,I1,Premium,E,60.2,61,6.91,6.87,4.15,2014-09-14
8401,1.01,VVS2,Very Good,E,61.6,58,6.4,6.46,3.96,2014-09-14
15413,2.28,SI2,Premium,H,62.5,58,8.39,8.33,5.23,2014-09-14
1659,0.43,VVS1,Premium,D,59.6,58,4.94,4.89,2.93,2014-09-14
1746,0.5,VS1,Premium,G,60.7,60,5.12,5.09,3.1,2014-09-14
790,0.32,VVS2,Ideal,D,61.7,55,4.39,4.42,2.72,2014-09-14
566,0.34,SI1,Very Good,F,59.4,62,4.54,4.59,2.71,2014-09-14
13477,2.04,VS2,Premium,J,61.4,59,8.04,8.14,4.97,2014-09-14
508,0.32,SI1,Ideal,G,62.3,57,4.38,4.41,2.74,2014-09-14
361,0.25,VS1,Good,E,63.3,60,3.99,4.04,2.54,2014-09-14
8359,1.07,VS1,Premium,D,62,60,6.55,6.49,4.04,2014-09-14
942,0.31,VS2,Ideal,D,62.7,57,4.34,4.3,2.71,2014-09-14
977,0.31,IF,Premium,F,61.9,58,4.39,4.36,2.71,2014-09-14
1651,0.52,VS2,Premium,F,60,57,5.24,5.22,3.14,2014-09-14
5998,1.02,SI1,Premium,D,60.6,59,6.53,6.47,3.94,2014-09-14
9072,1.5,SI2,Premium,G,61.8,59,7.29,7.21,4.48,2014-09-14
3936,0.84,VS2,Ideal,G,62,55,6.07,6.09,3.77,2014-09-14
1437,0.51,SI1,Very Good,D,59.1,63,5.27,5.15,3.08,2014-09-14
3972,0.8,IF,Ideal,H,62.4,54,5.93,5.99,3.72,2014-09-14
4690,1.01,SI2,Very Good,F,62.5,58,6.39,6.41,4,2014-09-14
9141,1.61,VS2,Ideal,J,61.6,56,7.52,7.54,4.64,2014-09-14
7987,1.55,SI1,Ideal,J,61.7,54,7.47,7.5,4.62,2014-09-14
653,0.42,SI2,Good,D,63.1,56,4.74,4.8,3.01,2014-09-14
526,0.3,SI1,Good,E,63.1,53,4.27,4.32,2.71,2014-09-14
886,0.3,IF,Ideal,F,61.1,58,4.32,4.36,2.65,2014-09-14
3160,0.9,SI2,Good,H,63.4,60,6.03,6.08,3.84,2014-09-14
1289,0.52,VVS2,Very Good,I,61.9,56,5.16,5.18,3.2,2014-09-14
9791,1.65,SI2,Very Good,G,62.2,58,7.55,7.62,4.72,2014-09-14
9596,1.53,IF,Premium,J,61.1,58,7.45,7.41,4.54,2014-09-14
2316,0.6,VVS2,Premium,F,62.4,56,5.44,5.39,3.38,2014-09-14
2400,0.71,SI1,Ideal,G,61.2,58,5.77,5.79,3.54,2014-09-14
1774,0.52,VS2,Ideal,D,62.1,57,5.13,5.17,3.2,2014-09-14
3489,0.77,VS2,Very Good,D,61.2,59,5.86,5.91,3.6,2014-09-14
1080,0.32,VVS1,Ideal,G,62.4,56,4.39,4.36,2.73,2014-09-14
7875,1.13,VVS2,Premium,G,61.4,58,6.68,6.73,4.12,2014-09-14
491,0.3,VS2,Ideal,H,62.3,57,4.27,4.3,2.67,2014-09-14
4867,1,SI2,Very Good,D,62.6,57,6.37,6.4,4,2014-09-14
581,0.39,VS2,Ideal,J,61.4,57,4.66,4.72,2.88,2014-09-14
9173,1.5,VS1,Very Good,H,63.3,59,7.15,7.1,4.51,2014-09-14
707,0.39,VS2,Ideal,H,62.3,55,4.67,4.7,2.92,2014-09-14
625,0.31,VVS2,Very Good,H,62.4,58,4.28,4.31,2.68,2014-09-14
7250,1.21,VS2,Ideal,H,61.9,55,6.86,6.8,4.23,2014-09-14
2016,0.56,VS1,Premium,F,58.2,60,5.41,5.38,3.14,2014-09-14
605,0.3,VVS2,Good,H,63.5,55,4.25,4.28,2.71,2014-09-14
2733,0.7,VS2,Ideal,H,61.4,56,5.72,5.75,3.52,2014-09-14
3354,1.07,I1,Good,F,64.3,59,6.37,6.42,4.11,2014-09-14
597,0.4,SI2,Ideal,F,62,57,4.7,4.72,2.92,2014-09-14
1956,0.53,VS2,Ideal,D,61.2,55,5.25,5.21,3.2,2014-09-14
2123,0.71,SI2,Very Good,E,62.1,57,5.71,5.76,3.56,2014-09-14
6713,1.22,VS1,Good,I,59.2,61,7.01,6.95,4.13,2014-09-14
7134,1.21,VVS2,Ideal,I,62.2,55,6.79,6.83,4.23,2014-09-14
1892,0.54,VS2,Ideal,D,61.8,57,5.22,5.26,3.24,2014-09-14
5324,1.21,VS1,Ideal,J,62.3,55,6.81,6.86,4.26,2014-09-14
4398,1.02,SI2,Good,E,63.3,59,6.32,6.42,4.03,2014-09-14
1884,0.58,VS1,Ideal,G,62.6,54,5.3,5.34,3.33,2014-09-14
462,0.31,SI1,Very Good,G,63,58,4.3,4.34,2.72,2014-09-14
3265,0.7,VS1,Ideal,F,60.7,58,5.72,5.75,3.48,2014-09-14
447,0.3,SI2,Ideal,D,61.1,55,4.32,4.35,2.65,2014-09-14
4964,1.02,SI1,Very Good,G,62.8,57,6.35,6.38,4,2014-09-14
2757,0.75,SI2,Ideal,D,62.2,55,5.83,5.87,3.64,2014-09-14
6692,1.04,VS2,Ideal,F,62.1,57,6.48,6.53,4.04,2014-09-14
2027,0.51,VVS1,Ideal,G,61.4,55,5.15,5.18,3.17,2014-09-14
15824,2.4,SI2,Fair,J,65.4,56,8.35,8.29,5.44,2014-09-14
5369,1.02,SI1,Premium,F,61.4,58,6.48,6.41,3.96,2014-09-14
1353,0.46,VS1,Ideal,H,61.9,55,4.95,4.99,3.08,2014-09-14
1774,0.52,VS2,Ideal,D,61,57,5.18,5.21,3.17,2014-09-14
907,0.31,VVS2,Ideal,G,62.7,57,4.33,4.31,2.71,2014-09-14
720,0.32,SI1,Premium,E,61.6,56,4.41,4.39,2.71,2014-09-14
2398,0.74,SI2,Premium,G,63,56,5.77,5.75,3.63,2014-09-14
12581,1.6,SI1,Good,E,63.6,58,7.44,7.38,4.71,2014-09-14
670,0.3,VS2,Very Good,D,62.5,57,4.26,4.28,2.67,2014-09-14
567,0.27,VVS2,Very Good,E,59.7,61,4.24,4.27,2.54,2014-09-14
